0,8831.51951873206
100,3106.772398418914
200,1491.7572867839124
300,270.30103568396635
400,59.39619203066111
500,29.216010640976368
600,25.913677140330545
700,22.632613752915052
800,19.157350135112875
900,16.14399058322766
1000,13.756825518265243
1100,11.928980640111796
1200,10.536408866625298
1300,9.46448512654303
1400,8.624502383428519
1500,7.95239551521797
1600,7.403115162075819
1700,6.94518087683684
1800,6.556495008091172
1900,6.221382566323821
2000,5.928565709412851
2100,5.669792875736683
2200,5.438912304237983
2300,5.23124463421005
2400,5.043156830993918
2500,4.871771834803197
2600,4.714769652724968
2700,4.5702498811661805
2800,4.436635353603273
2900,4.312603285477455
3000,4.197034875671134
3100,4.088977437798747
3200,3.9876152075564177
3300,3.8922463226583437
3400,3.8022643338602626
3500,3.7171431478528785
3600,3.63642464220232
3700,3.559708406602703
3800,3.4866432029503085
3900,3.4169198295079117
4000,3.3502651397277043
4100,3.28643701457893
4200,3.2252201244379335
4300,3.1664223461599517
4400,3.109871724877729
4500,3.055413889627327
4600,3.0029098479468788
4700,2.9522340977676653
4800,2.9032730057213443
4900,2.8559234098390176
