0,8884.395894005935
100,6796.472543314931
200,4842.559185217641
300,3448.0747927873244
400,2575.9052680221403
500,2130.8480376258017
600,1909.5521741225434
700,1753.4124538648384
800,1457.8794962228521
900,988.6119940686231
1000,608.5938023041042
1100,350.71869575316117
1200,195.50742564320188
1300,124.80882367473076
1400,91.68251320680922
1500,75.1465511442888
1600,66.06378099277973
1700,60.4580967943482
1800,56.5434364339547
1900,53.47082286821118
2000,50.80996022460706
2100,48.324118122787915
2200,45.87003514486996
2300,43.3634328051235
2400,40.7854817832247
2500,38.198264588668145
2600,35.722138590963795
2700,33.46646126415374
2800,31.47358103530728
2900,29.72179860465282
3000,28.1624782015208
3100,26.749999203207466
3200,25.452420592187394
3300,24.250310988538573
3400,23.13225003383061
3500,22.090983572379216
3600,21.121080759512903
3700,20.217778310953186
3800,19.37652512736098
3900,18.592869328980147
4000,17.862481568781302
4100,17.181213540495662
4200,16.545149945580665
4300,15.95064144488974
4400,15.39431864165914
4500,14.873091364561922
4600,14.384138083872942
4700,13.924889511675994
4800,13.493009352151205
4900,13.08637418975769
